Extent_north,Datetime,Extent_south,Extent_total
8.88,2004-10-28,18.044,26.924
8.987,2004-10-29,17.947,26.933999999999997
8.984,2004-10-30,17.874,26.857999999999997
9.045,2004-10-31,17.854,26.899
9.16,2004-11-01,17.676,26.836
9.289,2004-11-02,17.543,26.832
9.407,2004-11-03,17.358,26.765
9.54,2004-11-04,17.258,26.798
9.734,2004-11-05,17.22,26.954
9.806,2004-11-06,17.167,26.973
9.809,2004-11-07,17.132,26.941000000000003
9.923,2004-11-08,17.026,26.948999999999998
9.91,2004-11-09,17.001,26.911
10.052,2004-11-10,16.927,26.979
10.144,2004-11-11,16.95,27.094
10.232,2004-11-12,16.815,27.047
10.224,2004-11-13,16.656,26.88
10.299,2004-11-14,16.554,26.852999999999998
10.346,2004-11-15,16.406,26.752
10.419,2004-11-16,16.221,26.64
10.43,2004-11-17,16.069,26.499
10.471,2004-11-18,15.978,26.448999999999998
10.501,2004-11-19,15.792,26.293
10.607,2004-11-20,15.669,26.276
10.674,2004-11-21,15.465,26.139
10.683,2004-11-22,15.252,25.935000000000002
10.704,2004-11-23,15.079,25.783
10.839,2004-11-24,14.964,25.803
10.97,2004-11-25,14.791,25.761000000000003
11.046,2004-11-26,14.754,25.799999999999997
11.146,2004-11-27,14.579,25.725
11.243,2004-11-28,14.332,25.575000000000003
11.325,2004-11-29,14.067,25.392
11.365,2004-11-30,13.844,25.209
11.629,2004-12-01,13.695,25.323999999999998
11.791,2004-12-02,13.466,25.256999999999998
11.872,2004-12-03,13.292,25.164
12.06,2004-12-04,13.19,25.25
12.046,2004-12-05,13.039,25.085
12.112,2004-12-06,12.864,24.976
12.132,2004-12-07,12.673,24.805
12.219,2004-12-08,12.494,24.713
12.328,2004-12-09,12.216,24.543999999999997
12.32,2004-12-10,11.986,24.306
12.466,2004-12-11,11.789,24.255
12.434,2004-12-12,11.473,23.907
12.524,2004-12-13,11.126,23.65
12.57,2004-12-14,10.83,23.4
12.72,2004-12-15,10.536,23.256
12.629,2004-12-16,10.168,22.796999999999997
12.687,2004-12-17,9.745,22.432
12.693,2004-12-18,9.42,22.113
12.705,2004-12-19,9.028,21.733
12.767,2004-12-20,8.748,21.515
12.834,2004-12-21,8.56,21.394
12.965,2004-12-22,8.41,21.375
12.958,2004-12-23,8.282,21.240000000000002
12.974,2004-12-24,8.081,21.055
12.827,2004-12-25,7.929,20.756
12.814,2004-12-26,7.734,20.548000000000002
12.973,2004-12-27,7.523,20.496000000000002
13.046,2004-12-28,7.4,20.445999999999998
12.989,2004-12-29,7.268,20.257
13.058,2004-12-30,7.121,20.179000000000002
13.019,2004-12-31,7.01,20.029
13.16,2005-01-01,6.822,19.982
13.163,2005-01-02,6.721,19.884
13.293,2005-01-03,6.537,19.83
13.313,2005-01-04,6.45,19.763
13.383,2005-01-05,6.284,19.666999999999998
13.324,2005-01-06,6.109,19.433
13.452,2005-01-07,5.895,19.347
13.404,2005-01-08,5.647,19.051000000000002
13.431,2005-01-09,5.449,18.88
13.503,2005-01-10,5.294,18.797
13.55,2005-01-11,5.28,18.830000000000002
13.516,2005-01-12,5.222,18.738
13.656,2005-01-13,4.984,18.64
13.62,2005-01-14,4.751,18.371
13.604,2005-01-15,4.583,18.186999999999998
13.74,2005-01-16,4.399,18.139
13.809,2005-01-17,4.263,18.072
13.711,2005-01-18,4.184,17.895
13.705,2005-01-19,4.146,17.851
13.765,2005-01-20,4.079,17.844
13.705,2005-01-21,4.003,17.708
13.764,2005-01-22,3.915,17.679
13.851,2005-01-23,3.885,17.736
13.963,2005-01-24,3.774,17.737
13.981,2005-01-25,3.715,17.695999999999998
13.892,2005-01-26,3.581,17.473
13.931,2005-01-27,3.501,17.432
14.064,2005-01-28,3.521,17.585
14.097,2005-01-29,3.515,17.612
14.136,2005-01-30,3.435,17.570999999999998
14.019,2005-01-31,3.363,17.382
14.031,2005-02-01,3.258,17.289
14.071,2005-02-02,3.203,17.274
14.145,2005-02-03,3.156,17.301
14.128,2005-02-04,3.133,17.261
14.107,2005-02-05,3.119,17.226
14.076,2005-02-06,3.097,17.173000000000002
14.089,2005-02-07,3.048,17.137
14.171,2005-02-08,3.013,17.183999999999997
14.259,2005-02-09,2.96,17.219
14.296,2005-02-10,2.972,17.268
14.278,2005-02-11,2.975,17.253
14.302,2005-02-12,2.923,17.225
14.332,2005-02-13,2.894,17.226
14.405,2005-02-14,2.883,17.288
14.456,2005-02-15,2.865,17.320999999999998
14.515,2005-02-16,2.844,17.359
14.467,2005-02-17,2.832,17.299
14.415,2005-02-18,2.804,17.218999999999998
14.427,2005-02-19,2.857,17.284
14.469,2005-02-20,2.877,17.346
14.454,2005-02-21,2.901,17.355
14.431,2005-02-22,2.875,17.305999999999997
14.541,2005-02-23,2.887,17.428
14.592,2005-02-24,2.893,17.485
14.652,2005-02-25,2.89,17.541999999999998
14.737,2005-02-26,2.897,17.634
14.815,2005-02-27,3.046,17.861
14.779,2005-02-28,3.047,17.826
14.874,2005-03-01,3.085,17.959
14.926,2005-03-02,3.167,18.093
14.84,2005-03-03,3.209,18.049
14.851,2005-03-04,3.257,18.108
14.9,2005-03-05,3.269,18.169
14.903,2005-03-06,3.304,18.207
14.906,2005-03-07,3.471,18.377000000000002
14.935,2005-03-08,3.565,18.5
14.993,2005-03-09,3.513,18.506
14.891,2005-03-10,3.531,18.422
14.95,2005-03-11,3.597,18.547
14.992,2005-03-12,3.676,18.668
14.893,2005-03-13,3.83,18.723
14.761,2005-03-14,3.842,18.602999999999998
14.708,2005-03-15,3.876,18.584
14.712,2005-03-16,3.978,18.69
14.73,2005-03-17,4.07,18.8
14.642,2005-03-18,4.212,18.854
14.556,2005-03-19,4.306,18.862
14.475,2005-03-20,4.307,18.782
14.442,2005-03-21,4.428,18.87
14.435,2005-03-22,4.501,18.936
14.434,2005-03-23,4.57,19.003999999999998
14.437,2005-03-24,4.634,19.070999999999998
14.432,2005-03-25,4.717,19.149
14.41,2005-03-26,4.814,19.224
14.393,2005-03-27,4.961,19.354
14.422,2005-03-28,5.055,19.477
14.509,2005-03-29,5.149,19.658
14.508,2005-03-30,5.288,19.796
14.425,2005-03-31,5.348,19.773
14.398,2005-04-01,5.49,19.887999999999998
14.314,2005-04-02,5.612,19.926000000000002
14.414,2005-04-03,5.669,20.083
14.396,2005-04-04,5.835,20.231
14.43,2005-04-05,5.934,20.364
14.369,2005-04-06,6.016,20.384999999999998
14.342,2005-04-07,6.142,20.484
14.345,2005-04-08,6.26,20.605
14.279,2005-04-09,6.407,20.686
14.194,2005-04-10,6.494,20.688000000000002
14.248,2005-04-11,6.531,20.779
14.206,2005-04-12,6.656,20.862
14.142,2005-04-13,6.818,20.96
14.142,2005-04-14,6.993,21.134999999999998
14.038,2005-04-15,7.089,21.127000000000002
14.009,2005-04-16,7.125,21.134
14.013,2005-04-17,7.146,21.159
14.003,2005-04-18,7.196,21.198999999999998
13.965,2005-04-19,7.367,21.332
14.023,2005-04-20,7.554,21.576999999999998
14.016,2005-04-21,7.636,21.652
13.954,2005-04-22,7.719,21.673000000000002
13.88,2005-04-23,7.83,21.71
13.927,2005-04-24,7.901,21.828
13.908,2005-04-25,7.993,21.901
13.795,2005-04-26,8.097,21.892
13.782,2005-04-27,8.214,21.996000000000002
13.737,2005-04-28,8.3,22.037
13.725,2005-04-29,8.413,22.137999999999998
13.701,2005-04-30,8.522,22.223
13.581,2005-05-01,8.667,22.247999999999998
13.464,2005-05-02,8.763,22.227
13.397,2005-05-03,8.795,22.192
13.314,2005-05-04,8.909,22.223
13.264,2005-05-05,9.019,22.283
13.247,2005-05-06,9.158,22.405
13.211,2005-05-07,9.237,22.448
13.205,2005-05-08,9.427,22.631999999999998
13.215,2005-05-09,9.578,22.793
13.227,2005-05-10,9.65,22.877000000000002
13.119,2005-05-11,9.729,22.848
13.109,2005-05-12,9.815,22.924
13.108,2005-05-13,9.944,23.052
13.083,2005-05-14,10.078,23.161
13.025,2005-05-15,10.109,23.134
12.945,2005-05-16,10.132,23.076999999999998
12.906,2005-05-17,10.313,23.219
12.911,2005-05-18,10.535,23.445999999999998
12.87,2005-05-19,10.635,23.505
12.861,2005-05-20,10.739,23.6
12.795,2005-05-21,10.898,23.692999999999998
12.688,2005-05-22,11.036,23.724
12.615,2005-05-23,11.153,23.768
12.552,2005-05-24,11.38,23.932000000000002
12.548,2005-05-25,11.428,23.976
12.429,2005-05-26,11.427,23.856
12.402,2005-05-27,11.495,23.897
12.365,2005-05-28,11.607,23.972
12.352,2005-05-29,11.668,24.02
12.267,2005-05-30,11.787,24.054000000000002
12.169,2005-05-31,11.842,24.011000000000003
12.019,2005-06-01,11.967,23.986
11.899,2005-06-02,12.063,23.962
11.785,2005-06-03,12.11,23.895
11.736,2005-06-04,12.146,23.882
11.705,2005-06-05,12.156,23.861
11.637,2005-06-06,12.252,23.889000000000003
11.625,2005-06-07,12.384,24.009
11.53,2005-06-08,12.473,24.003
11.53,2005-06-09,12.645,24.174999999999997
11.477,2005-06-10,12.782,24.259
11.468,2005-06-11,12.92,24.387999999999998
11.456,2005-06-12,13.048,24.503999999999998
11.369,2005-06-13,13.07,24.439
11.338,2005-06-14,13.234,24.572
11.261,2005-06-15,13.318,24.579
11.184,2005-06-16,13.337,24.521
11.145,2005-06-17,13.422,24.567
11.12,2005-06-18,13.48,24.6
11.056,2005-06-19,13.509,24.564999999999998
10.965,2005-06-20,13.539,24.503999999999998
10.913,2005-06-21,13.741,24.654
10.853,2005-06-22,13.865,24.718
10.794,2005-06-23,14.016,24.810000000000002
10.702,2005-06-24,14.215,24.917
10.627,2005-06-25,14.391,25.018
10.56,2005-06-26,14.406,24.966
10.397,2005-06-27,14.478,24.875
10.265,2005-06-28,14.511,24.776
10.234,2005-06-29,14.569,24.803
10.211,2005-06-30,14.698,24.909
9.971,2005-07-01,14.831,24.802
9.878,2005-07-02,14.977,24.855
9.823,2005-07-03,15.016,24.839
9.738,2005-07-04,14.957,24.695
9.669,2005-07-05,15.028,24.697000000000003
9.508,2005-07-06,15.156,24.664
9.406,2005-07-07,15.294,24.700000000000003
9.355,2005-07-08,15.322,24.677
9.265,2005-07-09,15.396,24.661
9.197,2005-07-10,15.454,24.651
9.167,2005-07-11,15.601,24.768
9.168,2005-07-12,15.871,25.039
9.068,2005-07-13,16.043,25.110999999999997
9.043,2005-07-14,16.123,25.166
8.857,2005-07-15,16.184,25.041
8.755,2005-07-16,16.186,24.941000000000003
8.687,2005-07-17,16.287,24.973999999999997
8.544,2005-07-18,16.382,24.926000000000002
8.559,2005-07-19,16.548,25.107
8.419,2005-07-20,16.659,25.078
8.022,2005-07-21,16.744,24.766
7.961,2005-07-22,16.776,24.737000000000002
7.872,2005-07-23,16.836,24.708
7.783,2005-07-24,16.934,24.717000000000002
7.772,2005-07-25,16.989,24.761000000000003
7.704,2005-07-26,17.023,24.727
7.538,2005-07-27,17.135,24.673000000000002
7.495,2005-07-28,17.156,24.651
7.408,2005-07-29,17.266,24.674
7.303,2005-07-30,17.315,24.618000000000002
7.176,2005-07-31,17.404,24.58
7.107,2005-08-01,17.566,24.673
7.042,2005-08-02,17.553,24.595
7.014,2005-08-03,17.513,24.527
7.031,2005-08-04,17.573,24.604
6.92,2005-08-05,17.67,24.590000000000003
6.771,2005-08-06,17.684,24.455000000000002
6.715,2005-08-07,17.736,24.451
6.662,2005-08-08,17.683,24.345
6.577,2005-08-09,17.727,24.304000000000002
6.494,2005-08-10,17.706,24.2
6.433,2005-08-11,17.744,24.177
6.384,2005-08-12,17.705,24.089
6.377,2005-08-13,17.842,24.218999999999998
6.373,2005-08-14,17.923,24.296
6.301,2005-08-15,17.895,24.195999999999998
6.282,2005-08-16,17.947,24.229
6.168,2005-08-17,17.97,24.137999999999998
6.122,2005-08-18,18.064,24.186
6.046,2005-08-19,18.1,24.146
6.039,2005-08-20,18.115,24.153999999999996
6.017,2005-08-21,18.042,24.059
6.031,2005-08-22,18.067,24.098
6.004,2005-08-23,18.135,24.139000000000003
5.951,2005-08-24,18.138,24.089000000000002
5.879,2005-08-25,18.203,24.082
5.87,2005-08-26,18.26,24.130000000000003
5.839,2005-08-27,18.31,24.149
5.839,2005-08-28,18.244,24.083
5.765,2005-08-29,18.172,23.937
5.642,2005-08-30,18.158,23.8
5.64,2005-08-31,18.152,23.792
5.654,2005-09-01,18.207,23.861
5.615,2005-09-02,18.198,23.813000000000002
5.631,2005-09-03,18.282,23.913
5.655,2005-09-04,18.318,23.973000000000003
5.655,2005-09-05,18.41,24.065
5.677,2005-09-06,18.492,24.169
5.593,2005-09-07,18.56,24.153
5.614,2005-09-08,18.612,24.226
5.582,2005-09-09,18.644,24.226
5.627,2005-09-10,18.687,24.314
5.601,2005-09-11,18.809,24.41
5.538,2005-09-12,18.865,24.403
5.51,2005-09-13,18.774,24.284
5.493,2005-09-14,18.733,24.226
5.47,2005-09-15,18.797,24.267
5.438,2005-09-16,18.782,24.22
5.382,2005-09-17,18.746,24.128
5.324,2005-09-18,18.868,24.192
5.322,2005-09-19,18.858,24.18
5.314,2005-09-20,18.938,24.252
5.316,2005-09-21,18.941,24.256999999999998
5.317,2005-09-22,18.975,24.292
5.333,2005-09-23,19.061,24.394
5.351,2005-09-24,19.136,24.487
5.382,2005-09-25,19.204,24.586
5.427,2005-09-26,19.24,24.666999999999998
5.489,2005-09-27,19.267,24.756
5.512,2005-09-28,19.231,24.743000000000002
5.599,2005-09-29,19.295,24.894000000000002
5.692,2005-09-30,19.214,24.906
5.836,2005-10-01,19.148,24.984
5.88,2005-10-02,19.136,25.016
5.98,2005-10-03,19.159,25.139
6.03,2005-10-04,19.125,25.155
6.044,2005-10-05,19.073,25.117
6.124,2005-10-06,19.0,25.124
6.187,2005-10-07,18.968,25.155
6.236,2005-10-08,18.897,25.133
6.326,2005-10-09,18.81,25.136
6.434,2005-10-10,18.809,25.243000000000002
6.489,2005-10-11,18.832,25.321
6.594,2005-10-12,18.716,25.310000000000002
6.693,2005-10-13,18.72,25.412999999999997
6.855,2005-10-14,18.744,25.599
6.996,2005-10-15,18.664,25.660000000000004
7.075,2005-10-16,18.479,25.554
7.201,2005-10-17,18.296,25.497
7.338,2005-10-18,18.121,25.459
7.509,2005-10-19,18.076,25.585
7.757,2005-10-20,18.046,25.802999999999997
8.054,2005-10-21,18.058,26.112000000000002
8.264,2005-10-22,18.04,26.304
8.439,2005-10-23,17.969,26.408
8.609,2005-10-24,17.959,26.567999999999998
8.701,2005-10-25,17.987,26.688
8.776,2005-10-26,18.008,26.784
8.885,2005-10-27,18.038,26.923000000000002
9.006,2005-10-28,18.036,27.042
9.124,2005-10-29,18.06,27.183999999999997
9.222,2005-10-30,17.925,27.147
9.247,2005-10-31,17.882,27.129
9.336,2005-11-01,17.828,27.164
9.408,2005-11-02,17.848,27.256
9.51,2005-11-03,17.836,27.345999999999997
9.557,2005-11-04,17.826,27.383000000000003
9.611,2005-11-05,17.721,27.332
9.707,2005-11-06,17.559,27.266000000000002
9.836,2005-11-07,17.423,27.259
9.853,2005-11-08,17.284,27.137
9.916,2005-11-09,17.165,27.081
9.936,2005-11-10,17.146,27.082
9.933,2005-11-11,17.077,27.01
9.958,2005-11-12,16.939,26.897
10.012,2005-11-13,16.88,26.892
9.976,2005-11-14,16.783,26.759
10.05,2005-11-15,16.674,26.724
10.144,2005-11-16,16.611,26.755000000000003
10.189,2005-11-17,16.427,26.616
10.182,2005-11-18,16.198,26.380000000000003
10.272,2005-11-19,16.056,26.328000000000003
10.309,2005-11-20,15.856,26.165
10.431,2005-11-21,15.662,26.093
10.569,2005-11-22,15.489,26.058
10.733,2005-11-23,15.354,26.087
10.757,2005-11-24,15.172,25.929000000000002
10.862,2005-11-25,14.928,25.79
11.063,2005-11-26,14.744,25.807000000000002
11.015,2005-11-27,14.503,25.518
11.086,2005-11-28,14.328,25.414
11.135,2005-11-29,14.197,25.332
11.144,2005-11-30,13.971,25.115000000000002
11.306,2005-12-01,13.698,25.003999999999998
11.398,2005-12-02,13.492,24.89
11.356,2005-12-03,13.235,24.591
11.397,2005-12-04,13.038,24.435000000000002
11.504,2005-12-05,12.589,24.093
11.538,2005-12-06,12.325,23.863
11.709,2005-12-07,12.093,23.802
11.763,2005-12-08,11.798,23.561
11.729,2005-12-09,11.495,23.223999999999997
11.776,2005-12-10,11.06,22.836
11.83,2005-12-11,10.719,22.549
11.968,2005-12-12,10.407,22.375
12.033,2005-12-13,10.206,22.238999999999997
12.244,2005-12-14,9.871,22.115000000000002
12.412,2005-12-15,9.61,22.022
12.344,2005-12-16,9.454,21.798000000000002
12.405,2005-12-17,9.305,21.71
12.482,2005-12-18,9.12,21.601999999999997
12.456,2005-12-19,8.867,21.323
12.466,2005-12-20,8.612,21.078
12.527,2005-12-21,8.291,20.817999999999998
12.6,2005-12-22,7.997,20.597
12.619,2005-12-23,7.696,20.314999999999998
12.625,2005-12-24,7.467,20.092
12.754,2005-12-25,7.323,20.076999999999998
12.872,2005-12-26,7.081,19.953
12.946,2005-12-27,6.912,19.858
12.94,2005-12-28,6.743,19.683
12.976,2005-12-29,6.617,19.593
13.016,2005-12-30,6.559,19.575
13.065,2005-12-31,6.408,19.473
13.16,2006-01-01,6.257,19.417
13.21,2006-01-02,6.038,19.248
13.267,2006-01-03,5.778,19.044999999999998
13.307,2006-01-04,5.606,18.913
13.314,2006-01-05,5.459,18.773
13.265,2006-01-06,5.237,18.502000000000002
13.301,2006-01-07,5.046,18.347
13.292,2006-01-08,4.89,18.182
13.336,2006-01-09,4.714,18.05
13.431,2006-01-10,4.566,17.997
13.491,2006-01-11,4.44,17.931
13.535,2006-01-12,4.3,17.835
13.424,2006-01-13,4.214,17.637999999999998
13.44,2006-01-14,4.163,17.603
13.474,2006-01-15,4.082,17.556
13.451,2006-01-16,4.004,17.455
13.445,2006-01-17,3.908,17.353
13.307,2006-01-18,3.782,17.089
13.431,2006-01-19,3.668,17.099
13.337,2006-01-20,3.577,16.914
13.317,2006-01-21,3.558,16.875
13.472,2006-01-22,3.448,16.919999999999998
13.592,2006-01-23,3.392,16.984
13.521,2006-01-24,3.322,16.843
13.546,2006-01-25,3.254,16.8
13.658,2006-01-26,3.196,16.854
13.719,2006-01-27,3.152,16.871
13.775,2006-01-28,3.091,16.866
13.856,2006-01-29,3.024,16.88
13.801,2006-01-30,2.965,16.766
13.958,2006-01-31,2.939,16.897
14.081,2006-02-01,2.898,16.979
14.118,2006-02-02,2.82,16.938
14.159,2006-02-03,2.776,16.935000000000002
14.176,2006-02-04,2.784,16.96
14.28,2006-02-05,2.795,17.075
14.292,2006-02-06,2.786,17.078
14.251,2006-02-07,2.785,17.036
14.228,2006-02-08,2.745,16.973
14.335,2006-02-09,2.702,17.037
14.347,2006-02-10,2.641,16.988
14.381,2006-02-11,2.632,17.013
14.444,2006-02-12,2.67,17.114
14.495,2006-02-13,2.7,17.195
14.437,2006-02-14,2.645,17.082
14.378,2006-02-15,2.59,16.968
14.39,2006-02-16,2.567,16.957
14.486,2006-02-17,2.562,17.048000000000002
14.42,2006-02-18,2.539,16.959
14.277,2006-02-19,2.512,16.788999999999998
14.286,2006-02-20,2.487,16.773
14.34,2006-02-21,2.513,16.853
14.378,2006-02-22,2.544,16.922
14.342,2006-02-23,2.543,16.885
14.284,2006-02-24,2.547,16.831
14.335,2006-02-25,2.579,16.914
14.347,2006-02-26,2.615,16.962
14.39,2006-02-27,2.617,17.007
14.422,2006-02-28,2.645,17.067
14.434,2006-03-01,2.561,16.994999999999997
14.471,2006-03-02,2.622,17.093
14.445,2006-03-03,2.581,17.026
14.473,2006-03-04,2.543,17.016000000000002
14.535,2006-03-05,2.578,17.113
14.56,2006-03-06,2.62,17.18
14.52,2006-03-07,2.679,17.198999999999998
14.591,2006-03-08,2.723,17.314
14.672,2006-03-09,2.815,17.487000000000002
14.756,2006-03-10,2.818,17.574
14.777,2006-03-11,2.881,17.657999999999998
14.617,2006-03-12,2.906,17.523
14.521,2006-03-13,2.892,17.413
14.471,2006-03-14,2.916,17.387
14.404,2006-03-15,2.967,17.371
14.374,2006-03-16,3.005,17.379
14.336,2006-03-17,3.085,17.421
14.394,2006-03-18,3.154,17.548000000000002
14.397,2006-03-19,3.228,17.625
14.457,2006-03-20,3.335,17.792
14.414,2006-03-21,3.393,17.807
14.346,2006-03-22,3.458,17.804000000000002
14.22,2006-03-23,3.564,17.784
14.206,2006-03-24,3.69,17.896
14.212,2006-03-25,3.809,18.021
14.257,2006-03-26,3.853,18.11
14.251,2006-03-27,3.993,18.244
14.249,2006-03-28,4.088,18.337
14.243,2006-03-29,4.181,18.424
14.214,2006-03-30,4.299,18.513
14.233,2006-03-31,4.416,18.649
14.22,2006-04-01,4.495,18.715
14.297,2006-04-02,4.635,18.932000000000002
14.211,2006-04-03,4.776,18.987000000000002
14.121,2006-04-04,4.889,19.01
14.251,2006-04-05,4.937,19.188
14.25,2006-04-06,5.018,19.268
14.149,2006-04-07,5.111,19.259999999999998
14.068,2006-04-08,5.164,19.232
13.947,2006-04-09,5.258,19.205
13.986,2006-04-10,5.44,19.426000000000002
13.948,2006-04-11,5.56,19.508
13.92,2006-04-12,5.64,19.56
13.958,2006-04-13,5.704,19.662
13.912,2006-04-14,5.829,19.741
13.952,2006-04-15,5.978,19.93
13.999,2006-04-16,6.034,20.033
14.013,2006-04-17,6.196,20.209
13.913,2006-04-18,6.338,20.251
13.967,2006-04-19,6.412,20.379
13.945,2006-04-20,6.519,20.464
13.853,2006-04-21,6.605,20.458
13.875,2006-04-22,6.682,20.557000000000002
13.819,2006-04-23,6.79,20.609
13.7,2006-04-24,6.941,20.641
13.684,2006-04-25,7.021,20.705
13.619,2006-04-26,7.092,20.711
13.527,2006-04-27,7.173,20.7
13.401,2006-04-28,7.269,20.67
13.361,2006-04-29,7.355,20.716
13.31,2006-04-30,7.451,20.761
13.087,2006-05-01,7.594,20.681
13.002,2006-05-02,7.738,20.740000000000002
12.923,2006-05-03,7.844,20.767
12.876,2006-05-04,7.944,20.82
12.835,2006-05-05,8.089,20.924
12.841,2006-05-06,8.168,21.009
12.783,2006-05-07,8.272,21.055
12.765,2006-05-08,8.396,21.161
12.713,2006-05-09,8.576,21.289
12.708,2006-05-10,8.665,21.372999999999998
12.709,2006-05-11,8.731,21.439999999999998
12.706,2006-05-12,8.846,21.552
12.66,2006-05-13,8.973,21.633000000000003
12.636,2006-05-14,9.088,21.723999999999997
12.571,2006-05-15,9.125,21.695999999999998
12.556,2006-05-16,9.285,21.841
12.475,2006-05-17,9.422,21.897
12.442,2006-05-18,9.556,21.997999999999998
12.439,2006-05-19,9.688,22.127000000000002
12.511,2006-05-20,9.812,22.323
12.424,2006-05-21,9.979,22.403
12.371,2006-05-22,10.13,22.501
12.335,2006-05-23,10.386,22.721
12.295,2006-05-24,10.563,22.858
12.246,2006-05-25,10.708,22.954
12.15,2006-05-26,10.85,23.0
12.059,2006-05-27,11.045,23.104
12.0,2006-05-28,11.146,23.146
12.012,2006-05-29,11.345,23.357
11.919,2006-05-30,11.52,23.439
11.989,2006-05-31,11.66,23.649
11.868,2006-06-01,11.809,23.677
11.84,2006-06-02,11.897,23.737000000000002
11.735,2006-06-03,11.954,23.689
11.627,2006-06-04,12.087,23.714
11.624,2006-06-05,12.129,23.753
11.543,2006-06-06,12.174,23.717
11.497,2006-06-07,12.352,23.849
11.45,2006-06-08,12.531,23.981
11.403,2006-06-09,12.725,24.128
11.332,2006-06-10,12.839,24.171
11.282,2006-06-11,12.973,24.255000000000003
11.258,2006-06-12,13.125,24.383
11.212,2006-06-13,13.25,24.462
11.091,2006-06-14,13.359,24.45
11.033,2006-06-15,13.423,24.456
10.972,2006-06-16,13.479,24.451
10.887,2006-06-17,13.555,24.442
10.796,2006-06-18,13.599,24.395
10.76,2006-06-19,13.701,24.461
10.679,2006-06-20,13.845,24.524
10.548,2006-06-21,13.881,24.429000000000002
10.48,2006-06-22,13.954,24.434
10.45,2006-06-23,14.042,24.491999999999997
10.287,2006-06-24,14.199,24.486
10.22,2006-06-25,14.333,24.553
10.106,2006-06-26,14.412,24.518
10.018,2006-06-27,14.507,24.525
9.913,2006-06-28,14.63,24.543
9.854,2006-06-29,14.744,24.598
9.82,2006-06-30,14.835,24.655
9.63,2006-07-01,14.925,24.555
9.5,2006-07-02,14.994,24.494
9.439,2006-07-03,15.04,24.479
9.391,2006-07-04,15.086,24.477
9.218,2006-07-05,15.226,24.444000000000003
9.135,2006-07-06,15.389,24.524
9.16,2006-07-07,15.492,24.652
9.045,2006-07-08,15.64,24.685000000000002
8.874,2006-07-09,15.624,24.498
8.811,2006-07-10,15.689,24.5
8.714,2006-07-11,15.736,24.450000000000003
8.709,2006-07-12,15.788,24.497
8.667,2006-07-13,15.913,24.58
8.601,2006-07-14,15.902,24.503
8.552,2006-07-15,15.919,24.471
8.488,2006-07-16,16.033,24.521
8.432,2006-07-17,16.11,24.542
8.375,2006-07-18,16.173,24.548
8.248,2006-07-19,16.31,24.558
8.239,2006-07-20,16.429,24.668
8.087,2006-07-21,16.521,24.608
7.972,2006-07-22,16.638,24.610000000000003
7.913,2006-07-23,16.814,24.727
7.932,2006-07-24,16.925,24.857
